,date,src,doi,git_hits,osf_hits,nda_hits,open_neuro,fmri,res,yr,pmcid,idx
0,20181210,PMC,10.5090/kjtcs.2014.47.3.317,0,0,0,0,0,2,2014,PMC4157490,0
1,20181113,PMC,10.5090/kjtcs.2014.47.3.320,0,0,0,0,0,0,2014,PMC4157491,1
2,20181113,PMC,10.5090/kjtcs.2014.47.3.325,0,0,0,0,0,0,2014,PMC4157492,2
3,20181113,PMC,10.1177/2048004014539666,0,0,0,0,0,2,2014,PMC4157493,3
4,20181114,PMC,10.5090/kjtcs.2014.47.4.327,0,0,0,0,0,3,2014,PMC4157494,4
5,20181113,PMC,10.5090/kjtcs.2014.47.4.333,0,0,0,0,0,5,2014,PMC4157495,5
6,20181113,PMC,10.5090/kjtcs.2014.47.4.344,0,0,0,0,0,11,2014,PMC4157496,6
7,20181113,PMC,10.5090/kjtcs.2014.47.4.350,0,0,0,0,0,4,2014,PMC4157497,7
8,20181113,PMC,10.5090/kjtcs.2014.47.4.358,0,0,0,0,0,5,2014,PMC4157498,8
9,20181113,PMC,10.5090/kjtcs.2014.47.4.367,0,0,0,0,0,7,2014,PMC4157499,9
10,20181206,PMC,10.5090/kjtcs.2014.47.4.373,0,0,0,0,0,2,2014,PMC4157500,10
11,20181120,PMC,10.5090/kjtcs.2014.47.4.378,0,0,0,0,0,5,2014,PMC4157501,11
12,20181120,PMC,10.5090/kjtcs.2014.47.4.384,0,0,0,0,0,9,2014,PMC4157502,12
13,20181120,PMC,10.5090/kjtcs.2014.47.4.389,0,0,0,0,0,0,2014,PMC4157503,13
14,20181120,PMC,10.5090/kjtcs.2014.47.4.394,0,0,0,0,0,1,2014,PMC4157504,14
15,20181120,PMC,10.5090/kjtcs.2014.47.4.398,0,0,0,0,0,2,2014,PMC4157505,15
16,20181120,PMC,10.5090/kjtcs.2014.47.4.402,0,0,0,0,0,0,2014,PMC4157506,16
17,20181120,PMC,10.5090/kjtcs.2014.47.4.406,0,0,0,0,0,2,2014,PMC4157507,17
18,20181120,PMC,10.5090/kjtcs.2014.47.4.409,0,0,0,0,0,0,2014,PMC4157508,18
19,20181120,PMC,10.5090/kjtcs.2014.47.4.413,0,0,0,0,0,1,2014,PMC4157509,19
20,20181206,PMC,10.5090/kjtcs.2014.47.4.416,0,0,0,0,0,0,2014,PMC4157510,20
21,20181206,PMC,10.5090/kjtcs.2014.47.4.420,0,0,0,0,0,3,2014,PMC4157511,21
22,20181206,PMC,10.5090/kjtcs.2014.47.4.423,0,0,0,0,0,0,2014,PMC4157512,22
23,20181206,PMC,10.5090/kjtcs.2014.47.4.427,0,0,0,0,0,1,2014,PMC4157513,23
24,20181123,PMC,10.5090/kjtcs.2014.47.4.431,0,0,0,0,0,0,2014,PMC4157514,24
25,20181123,PMC,10.5090/kjtcs.2014.47.4.434,0,0,0,0,0,2,2014,PMC4157515,25
26,20181121,PMC,,0,0,0,0,0,3,2014,PMC4157527,26
27,20181207,PMC,,0,0,0,0,0,7,2014,PMC4157528,27
28,20181207,PMC,,0,0,0,0,0,0,2014,PMC4157529,28
29,20181107,PMC,,0,0,0,0,0,5,2014,PMC4157530,29
30,20181107,PMC,,0,0,0,0,0,1,2014,PMC4157531,30
31,20181107,PMC,,0,0,0,0,0,8,2014,PMC4157532,31
32,20181107,PMC,,0,0,0,0,0,3,2014,PMC4157533,32
33,20181107,PMC,,0,0,0,0,0,1,2014,PMC4157534,33
34,20181107,PMC,,0,0,0,0,0,7,2014,PMC4157535,34
35,20181107,PMC,,0,0,0,0,0,4,2014,PMC4157536,35
36,20181107,PMC,,0,0,0,0,0,2,2014,PMC4157537,36
37,20181107,PMC,,0,0,0,0,0,11,2014,PMC4157538,37
38,20181107,PMC,10.3389/fpls.2014.00455,0,0,0,0,0,2,2014,PMC4157539,38
39,20181130,PMC,10.3389/fnsys.2014.00143,0,0,0,0,0,8,2014,PMC4157540,39
40,20181130,PMC,10.3389/fnhum.2014.00703,0,0,0,0,3,10,2014,PMC4157541,40
41,20181130,PMC,10.3389/fnhum.2014.00699,0,0,0,0,11,10,2014,PMC4157542,41
42,20181130,PMC,10.3389/fpsyg.2014.00981,0,0,0,0,1,14,2014,PMC4157543,42
43,20181130,PMC,10.3389/fnagi.2014.00237,0,0,0,0,0,9,2014,PMC4157544,43
44,20181207,PMC,10.3389/fphys.2014.00337,0,0,0,0,0,1,2014,PMC4157545,44
45,20181124,PMC,10.3389/fped.2014.00097,0,0,0,0,0,2,2014,PMC4157546,45
46,20181121,PMC,10.3389/fnhum.2014.00705,0,0,0,0,0,14,2014,PMC4157547,46
47,20181130,PMC,10.3389/fgene.2014.00300,0,0,0,0,1,8,2014,PMC4157548,47
48,20181130,PMC,10.3389/fimmu.2014.00430,0,0,0,0,0,5,2014,PMC4157549,48
49,20181206,PMC,10.3389/fped.2014.00088,0,0,0,0,0,0,2014,PMC4157550,49
50,20181207,PMC,10.3389/fpls.2014.00440,0,0,0,0,0,15,2014,PMC4157551,50
51,20181207,PMC,10.3389/fnhum.2014.00701,0,0,0,0,0,6,2014,PMC4157552,51
52,20181206,PMC,10.3389/fimmu.2014.00433,0,0,0,0,0,5,2014,PMC4157553,52
53,20181207,PMC,10.3389/fnhum.2014.00695,0,0,0,0,15,3,2014,PMC4157554,53
54,20181206,PMC,10.3389/fpsyg.2014.00982,0,0,0,0,0,10,2014,PMC4157555,54
55,20181206,PMC,10.5888/pcd11.140044,0,0,0,0,0,4,2014,PMC4157556,55
56,20181206,PMC,10.5888/pcd11.140075,0,0,0,0,0,5,2014,PMC4157557,56
57,20181207,PMC,10.5888/pcd11.140106,0,0,0,0,0,7,2014,PMC4157558,57
58,20181206,PMC,10.5888/pcd11.140140e,0,0,0,0,0,0,2014,PMC4157559,58
59,20181123,PMC,10.3389/fncel.2014.00279,0,0,0,0,0,5,2014,PMC4157560,59
60,20181123,PMC,10.3389/fimmu.2014.00428,0,0,0,0,0,6,2014,PMC4157561,60
61,20190418,PMC,10.1136/bmj.g5334,0,0,0,0,0,7,2014,PMC4157562,61
62,20190102,PMC,10.3389/fimmu.2014.00417,0,0,0,0,0,15,2014,PMC4157563,62
63,20181110,PMC,10.3389/fgene.2014.00310,0,0,0,0,0,2,2014,PMC4157564,63
64,20181112,PMC,10.3389/fimmu.2014.00414,0,0,0,0,0,6,2014,PMC4157565,64
65,20181123,PMC,10.2174/1381612820666140130202911,0,0,0,0,0,6,2014,PMC4157566,65
66,20181112,PMC,10.1038/ncomms5173,0,0,0,0,0,5,2014,PMC4157569,66
67,20181206,PMC,10.1016/j.neuron.2014.07.033,0,0,0,0,0,7,2014,PMC4157575,67
